Description,NES,p.adjust,cell_type,negLog_padjust
REGULATION OF CELLULAR COMPONENT MOVEMENT,-2.2379616695009643,1.588247917015039e-5,EC1.2,4.799081705568943
MORPHOGENESIS OF AN EPITHELIUM,-2.5851645866517603,2.1198641907281197e-5,EC1.2,4.6736919612913645
SENSORY ORGAN DEVELOPMENT,-2.760702252402802,2.3664953497423083e-5,EC1.2,4.625894344601117
VASCULAR PROCESS IN CIRCULATORY SYSTEM,-2.7598207669220005,2.3664953497423083e-5,EC1.2,4.625894344601117
NEURON DEVELOPMENT,-2.346882652938032,2.3664953497423083e-5,EC1.2,4.625894344601117
ACTIN FILAMENT BASED PROCESS,-2.2866161662396594,2.621608071866557e-5,EC1.2,4.58143223444163
CHONDROCYTE DIFFERENTIATION,-2.7914320780221757,2.7248543791327046e-5,EC1.2,4.564656702205311
CELL MATRIX ADHESION,-2.743364977375784,3.030109135648366e-5,EC1.2,4.5185417292018855
IMMUNE RESPONSE,2.120789940477627,3.212432281655264e-5,EC1.2,4.4931660185286395
UROGENITAL SYSTEM DEVELOPMENT,-2.6064718977189796,3.3694497226243184e-5,EC1.2,4.472441019586011
DEFENSE RESPONSE TO OTHER ORGANISM,2.240903376834805,3.400438190050223e-5,EC1.2,4.468465114940455
HEART DEVELOPMENT,-2.486414934395177,4.200798991168027e-5,EC1.2,4.37666809901785
CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION,-2.3385004371312514,4.211711003029277e-5,EC1.2,4.375541436654561
REGULATION OF MULTICELLULAR ORGANISMAL DEVELOPMENT,-2.0726270342511453,6.284341621471175e-5,EC1.2,4.201740214420231
FORMATION OF PRIMARY GERM LAYER,-2.616138983190544,7.117287501762317e-5,EC1.2,4.147685490558207
CELLULAR RESPONSE TO ENDOGENOUS STIMULUS,-2.0665706649917066,7.117287501762317e-5,EC1.2,4.147685490558207
REGULATION OF NEURON PROJECTION DEVELOPMENT,-2.5709427147950845,8.768746329061052e-5,EC1.2,4.057062493440122
NEPHRON DEVELOPMENT,-2.6948669316481397,9.292956850753191e-5,EC1.2,4.031846079370345
MESENCHYMAL CELL DEVELOPMENT,-2.678330581716484,9.292956850753191e-5,EC1.2,4.031846079370345
CELL MORPHOGENESIS,-2.154742474317848,1.0513560154534923e-4,EC1.2,3.9782501960881973
DEFENSE RESPONSE,2.039280529324772,1.1828012860763839e-4,EC1.2,3.927088211931198
EMBRYONIC ORGAN DEVELOPMENT,-2.539270677772322,1.2152825829652458e-4,EC1.2,3.9153227262194252
NEURAL CREST CELL DIFFERENTIATION,-2.7028074257247585,1.2350242799600775e-4,EC1.2,3.9083245043079344
POSITIVE REGULATION OF CYTOKINE PRODUCTION,2.3089336161131793,1.2789911922077857e-4,EC1.2,3.893132446286575
CELL JUNCTION ASSEMBLY,-2.513099617851777,1.4379968619915903e-4,EC1.2,3.842242061673041
KIDNEY EPITHELIUM DEVELOPMENT,-2.6625248368740526,1.694713186948293e-4,EC1.2,3.770903791186841
CELL CELL SIGNALING,-2.068172736425782,1.9454144177623507e-4,EC1.2,3.710987869826103
RESPONSE TO CYTOKINE,2.125399925553393,2.0180211763715154e-4,EC1.2,3.6950742807487407
NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,-2.564873959658186,2.5742485471140156e-4,EC1.2,3.5893495236985555
MESENCHYME DEVELOPMENT,-2.5341404078322123,2.576126025517989e-4,EC1.2,3.5890328948649213
MUSCLE STRUCTURE DEVELOPMENT,-2.2675757077136542,2.586647523194592e-4,EC1.2,3.587262747611623
NEGATIVE REGULATION OF LOCOMOTION,-2.438691703016879,2.812152079544775e-4,EC1.2,3.550961196624769
RESPONSE TO BMP,-2.4983111056149636,2.894897573645246e-4,EC1.2,3.538366797735373
GLOMERULUS DEVELOPMENT,-2.6249460636128363,3.256432907181345e-4,EC1.2,3.487257865237813
NEURON PROJECTION GUIDANCE,-2.5448294239227454,3.5000660708255153e-4,EC1.2,3.4559237573856945
REGULATION OF ANIMAL ORGAN MORPHOGENESIS,-2.6287615756515312,3.555313753962927e-4,EC1.2,3.449122067057393
REGULATION OF CELL ADHESION,-2.104254634061933,3.8263997953031455e-4,EC1.2,3.417209655369083
STEM CELL DIFFERENTIATION,-2.4917810848261093,4.297323611068545e-4,EC1.2,3.366801940426075
NEURON MIGRATION,-2.546562707407497,5.636632000236019e-4,EC1.2,3.2489803181129027
MUSCLE ORGAN DEVELOPMENT,-2.4455571343933338,6.248530998570187e-4,EC1.2,3.2042220713282474
CELL FATE COMMITMENT,-2.45262878411519,6.449273825805973e-4,EC1.2,3.190489183225179
CELL CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES,-2.4962591186536898,7.895435178219542e-4,EC1.2,3.1026239276834517
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT,-2.5034529234661207,7.968422299033792e-4,EC1.2,3.09862765785743
CARDIAC CHAMBER MORPHOGENESIS,-2.5013084939247996,7.968422299033792e-4,EC1.2,3.09862765785743
SKELETAL SYSTEM MORPHOGENESIS,-2.48494829157529,7.968422299033792e-4,EC1.2,3.09862765785743
NEGATIVE REGULATION OF DEVELOPMENTAL PROCESS,-2.062838875437985,7.968422299033792e-4,EC1.2,3.09862765785743
BIOLOGICAL PROCESS INVOLVED IN INTERSPECIES INTERACTION BETWEEN ORGANISMS,1.9026515132868835,7.968422299033792e-4,EC1.2,3.09862765785743
RESPONSE TO ENDOGENOUS STIMULUS,-1.8598136269085326,7.968422299033792e-4,EC1.2,3.09862765785743
MESENCHYMAL CELL DIFFERENTIATION,-2.4083407325529573,8.621012555148432e-4,EC1.2,3.0644417224249407
AMEBOIDAL TYPE CELL MIGRATION,-2.18989150020856,8.696595829740946e-4,EC1.2,3.06065071309103
ENDOTHELIUM DEVELOPMENT,-2.407138526441374,9.490842237038621e-4,EC1.2,3.0226952456688236
B CELL MEDIATED IMMUNITY,2.3242739464877467,9.725340108898907e-4,EC1.2,3.012095201844389
CELL MORPHOGENESIS INVOLVED IN NEURON DIFFERENTIATION,-2.27093228803455,9.821614109757615e-4,EC1.2,3.007817133256252
REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,-2.391731763180161,0.001022622107896469,EC1.2,2.9902848225681584
CELL PROJECTION ORGANIZATION,-1.9367061701991375,0.001022622107896469,EC1.2,2.9902848225681584
REGULATION OF DEVELOPMENTAL GROWTH,-2.3812707191645917,0.0010281271781750437,EC1.2,2.9879531602790865
REGULATION OF CELL DEVELOPMENT,-2.246782128039919,0.0010405641277859035,EC1.2,2.9827311499690694
CARDIAC MUSCLE TISSUE DEVELOPMENT,-2.3669421969031417,0.001062811279309354,EC1.2,2.9735438451953145
SUPRAMOLECULAR FIBER ORGANIZATION,-1.997200844445401,0.0012146197696916267,EC1.2,2.9155596543857687
RESPONSE TO TRANSFORMING GROWTH FACTOR BETA,-2.3245705036899853,0.0013697507297354943,EC1.2,2.8633584595225545
REGULATION OF INNATE IMMUNE RESPONSE,2.222678656901698,0.001458628768393163,EC1.2,2.8360552251407745
EAR DEVELOPMENT,-2.390497086622695,0.0015050508139937242,EC1.2,2.822448837037223
POSITIVE REGULATION OF DEVELOPMENTAL PROCESS,-1.9045251108550165,0.0015050508139937242,EC1.2,2.822448837037223
EMBRYONIC ORGAN MORPHOGENESIS,-2.418252555206973,0.0015452746083690588,EC1.2,2.8109943315777204
CYTOKINE MEDIATED SIGNALING PATHWAY,2.1078533206802983,0.001665682720894567,EC1.2,2.7784077194281736
BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,-2.432810643314015,0.0016836995925159429,EC1.2,2.7737353932109756
RENAL SYSTEM PROCESS,-2.4248746983334346,0.0016836995925159429,EC1.2,2.7737353932109756
REGULATION OF BLOOD PRESSURE,-2.310533384417284,0.0016836995925159429,EC1.2,2.7737353932109756
TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,-2.2145494176197715,0.0016836995925159429,EC1.2,2.7737353932109756
VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,-2.398457375905369,0.0020594683233561943,EC1.2,2.686244883531505
ENDOCRINE SYSTEM DEVELOPMENT,-2.333156262104824,0.00207162452783585,EC1.2,2.683688955618663
EPITHELIAL TUBE MORPHOGENESIS,-2.263590750231293,0.00207666900079017,EC1.2,2.6826327199241904
RESPONSE TO INTERFERON GAMMA,2.269558848677647,0.002125068573704211,EC1.2,2.6726270511662187
MUSCLE TISSUE DEVELOPMENT,-2.1867158753168376,0.0021505937337678743,EC1.2,2.6674416239441086
NEPHRON EPITHELIUM DEVELOPMENT,-2.336164857054547,0.002283729803279824,EC1.2,2.6413552804113425
CYTOSKELETON ORGANIZATION,-1.77576811038726,0.002283729803279824,EC1.2,2.6413552804113425
REGULATION OF CELL DIFFERENTIATION,-1.800495001999774,0.0023191298268347366,EC1.2,2.6346749385117696
SENSORY ORGAN MORPHOGENESIS,-2.3068908061131763,0.0025835974704999302,EC1.2,2.5877751493295613
REGULATION OF RESPONSE TO BIOTIC STIMULUS,2.077805684169672,0.002614270031476105,EC1.2,2.582649555575998
CELLULAR COMPONENT MORPHOGENESIS,-2.057190473440586,0.002614270031476105,EC1.2,2.582649555575998
CELL CELL ADHESION,-1.9214257913761668,0.002614270031476105,EC1.2,2.582649555575998
EPITHELIAL CELL DEVELOPMENT,-2.2838390935964616,0.0031384378408734113,EC1.2,2.5032864684575933
TISSUE MIGRATION,-2.141038847434828,0.003686858331602533,EC1.2,2.4333435499407607
CARDIOCYTE DIFFERENTIATION,-2.333775256337889,0.0038770459818693306,EC1.2,2.411499048218042
DEFENSE RESPONSE TO SYMBIONT,2.115616205814929,0.0038770459818693306,EC1.2,2.411499048218042
REGULATION OF CELL PROJECTION ORGANIZATION,-2.049125630611728,0.004031527151405301,EC1.2,2.394530410981634
REGULATION OF CELL SUBSTRATE ADHESION,-2.2370832843312245,0.004032304549871171,EC1.2,2.394446674148446
REGULATION OF IMMUNE RESPONSE,1.9077955444611288,0.004032304549871171,EC1.2,2.394446674148446
REGULATION OF ANATOMICAL STRUCTURE SIZE,-2.055806247850251,0.004374311924850217,EC1.2,2.359090251382714
REGULATION OF VASCULAR PERMEABILITY,-2.2337584728134257,0.004515165671609526,EC1.2,2.345326309814307
ENDOTHELIAL CELL MIGRATION,-2.2151290835962474,0.004619842094140916,EC1.2,2.3353728683432764
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH,-2.2709186846969733,0.005191937314506352,EC1.2,2.2846705596838683
MORPHOGENESIS OF A BRANCHING STRUCTURE,-2.207951898530989,0.005238292026601581,EC1.2,2.2808102939966197
EMBRYO DEVELOPMENT ENDING IN BIRTH OR EGG HATCHING,-2.0249541133630657,0.0052443403620046816,EC1.2,2.2803091299980394
CELLULAR RESPONSE TO INTERFERON GAMMA,2.158169770550992,0.005262424689254266,EC1.2,2.2788141063154836
DEVELOPMENT OF PRIMARY FEMALE SEXUAL CHARACTERISTICS,-2.15511425109701,0.005262424689254266,EC1.2,2.2788141063154836
STRIATED MUSCLE CELL DIFFERENTIATION,-2.2650949064072377,0.0053387723815963625,EC1.2,2.2725585948798614
ENDOPLASMIC RETICULUM TO GOLGI VESICLE MEDIATED TRANSPORT,-2.264390780915946,0.0053387723815963625,EC1.2,2.2725585948798614
IMMUNOGLOBULIN PRODUCTION,2.1568791225447956,0.0053387723815963625,EC1.2,2.2725585948798614
DEVELOPMENTAL GROWTH,-2.054540024467414,0.0054338977942195174,EC1.2,2.2648885344539984
CELL CELL JUNCTION ORGANIZATION,-2.140436672317084,0.005531946509630518,EC1.2,2.2571220278911097
TYPE I INTERFERON PRODUCTION,2.1669941916144477,0.005581948046951395,EC1.2,2.253214209951889
IMMUNOGLOBULIN PRODUCTION INVOLVED IN IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE,2.138642183119279,0.005662020810260864,EC1.2,2.2470285387567066
RESPONSE TO TYPE I INTERFERON,2.189996619711213,0.005957403696806959,EC1.2,2.224942969423533
REGULATION OF SYSTEM PROCESS,-2.0514309966639983,0.005957403696806959,EC1.2,2.224942969423533
GASTRULATION,-2.1634873727853923,0.006120452720714135,EC1.2,2.2132164525544082
POSITIVE REGULATION OF GROWTH,-2.1462445112277884,0.006475728331881592,EC1.2,2.1887113789488546
SPROUTING ANGIOGENESIS,-2.1479666753627242,0.006580437439320405,EC1.2,2.181745235387802
VASCULOGENESIS,-2.265083316247324,0.006581611345894315,EC1.2,2.181667767030559
RENAL TUBULE DEVELOPMENT,-2.1149769204843722,0.006581611345894315,EC1.2,2.181667767030559
REGULATION OF TUBE SIZE,-2.2409748534322587,0.00676416360316779,EC1.2,2.169785896773035
REGULATION OF NEURON DIFFERENTIATION,-2.2595321159082116,0.006854126216765336,EC1.2,2.164047902424389
REGULATION OF DEFENSE RESPONSE,1.9172573163526492,0.007004793698210513,EC1.2,2.154604650820481
RESPONSE TO VIRUS,1.9607771567201935,0.007099150425017676,EC1.2,2.148793621394091
CARDIAC MUSCLE CELL DIFFERENTIATION,-2.2297041702001748,0.007158068903029834,EC1.2,2.1452041254400607
SYNAPSE ORGANIZATION,-2.0384619946002784,0.007158068903029834,EC1.2,2.1452041254400607
MUSCLE CELL DIFFERENTIATION,-2.0209040042499535,0.007266196861196895,EC1.2,2.1386928400855605
CARDIAC SEPTUM MORPHOGENESIS,-2.210081580296826,0.007869939417821714,EC1.2,2.1040286107930317
EPITHELIAL CELL DIFFERENTIATION,-1.8961061685545253,0.007869939417821714,EC1.2,2.1040286107930317
CARDIAC CHAMBER DEVELOPMENT,-2.15797862558324,0.008005799424613583,EC1.2,2.096595294804823
MUSCLE ORGAN MORPHOGENESIS,-2.101878938480666,0.008150364343820545,EC1.2,2.0888229766619855
NEGATIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,-1.7769842837841057,0.008150364343820545,EC1.2,2.0888229766619855
REGULATION OF B CELL ACTIVATION,2.108038673936826,0.008467172251933948,EC1.2,2.0722616050679017
REGULATION OF CELL MATRIX ADHESION,-2.081333613704416,0.008738093380309758,EC1.2,2.0585833184801294
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY,-2.081220430006502,0.008738093380309758,EC1.2,2.0585833184801294
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,-2.0808764063042076,0.008738093380309758,EC1.2,2.0585833184801294
PATTERN SPECIFICATION PROCESS,-2.0751044035866544,0.008738093380309758,EC1.2,2.0585833184801294
REGULATION OF BMP SIGNALING PATHWAY,-2.194773871529245,0.008749948361828087,EC1.2,2.057994509976463
SENSORY SYSTEM DEVELOPMENT,-2.049639482209599,0.008749948361828087,EC1.2,2.057994509976463
CELL PART MORPHOGENESIS,-1.888045995783619,0.008749948361828087,EC1.2,2.057994509976463
NEGATIVE REGULATION OF LEUKOCYTE PROLIFERATION,2.0669898436153886,0.009239404678390253,EC1.2,2.0343560107300327
ODONTOGENESIS,-2.186368128046659,0.00942675470860229,EC1.2,2.025637793447531
POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION,-2.049127058102179,0.009676011625673487,EC1.2,2.0143036185074696
NEGATIVE REGULATION OF CELL DIFFERENTIATION,-1.9095294919984285,0.009693049679868003,EC1.2,2.0135395613638756
ACTIN FILAMENT BASED MOVEMENT,-2.0994356329372863,0.009821717546989997,EC1.2,2.007812559468054
POSITIVE REGULATION OF INTERLEUKIN 1 PRODUCTION,2.0526334457111806,0.009821717546989997,EC1.2,2.007812559468054
CYTOKINE PRODUCTION,1.8177261775583933,0.009821717546989997,EC1.2,2.007812559468054
CAMERA TYPE EYE MORPHOGENESIS,-2.0062186480440536,0.011049458151655367,EC1.2,1.9566590185866457
EYE MORPHOGENESIS,-2.1599703678144078,0.01109469731874712,EC1.2,1.9548845415248983
POSITIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS,2.0189408607238417,0.011591282994454102,EC1.2,1.935868490992955
REGULATION OF GROWTH,-1.8584146415058396,0.011591282994454102,EC1.2,1.935868490992955
GROWTH,-1.7478283849530212,0.011591282994454102,EC1.2,1.935868490992955
CELL CELL SIGNALING BY WNT,-1.9143408699251796,0.011791424448536827,EC1.2,1.9284337273246421
REPRODUCTION,-1.7161812876078166,0.01331864640417461,EC1.2,1.875539910981726
NEURAL CREST CELL MIGRATION,-2.108916990081094,0.0134212158953753,EC1.2,1.8722081374657085
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION,2.041664508419124,0.013581829913754529,EC1.2,1.867041712536655
ANTERIOR POSTERIOR PATTERN SPECIFICATION,-2.1058074692766584,0.013585590971682198,EC1.2,1.8669214650739734
POSITIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,-2.0940831417331287,0.013759116717782712,EC1.2,1.8614094452360914
ARTERY MORPHOGENESIS,-1.9548832624368582,0.013893198722638703,EC1.2,1.8571977522711713
MESONEPHROS DEVELOPMENT,-1.9756174458864482,0.013986204053696,EC1.2,1.8543001398489816
REGULATION OF ENDOTHELIAL CELL MIGRATION,-2.0237828058773575,0.01455130666489076,EC1.2,1.8370980065494082
CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN CELL CELL SIGNALING,-1.8916418449719572,0.01455130666489076,EC1.2,1.8370980065494082
REGULATION OF NERVOUS SYSTEM DEVELOPMENT,-2.00857481016595,0.01470121479306328,EC1.2,1.8326467770799881
INFLAMMATORY RESPONSE,1.7552379619426863,0.01493288859470354,EC1.2,1.8258561749006916
EMBRYONIC HEART TUBE DEVELOPMENT,-2.102451384248262,0.016252213473167496,EC1.2,1.789087481840962
BONE MORPHOGENESIS,-2.0237534672230733,0.01688736712365771,EC1.2,1.7724380551535852
AXON DEVELOPMENT,-1.9777269605126613,0.01688736712365771,EC1.2,1.7724380551535852
LEUKOCYTE MEDIATED IMMUNITY,1.763262953555175,0.01713775452953558,EC1.2,1.7660460820228887
PROTEIN CONTAINING COMPLEX LOCALIZATION,-1.905745909623302,0.018091070257927534,EC1.2,1.742535739753619
FEMALE SEX DIFFERENTIATION,-2.008126896283929,0.018185292869285868,EC1.2,1.740279700356282
EPITHELIAL CELL PROLIFERATION,-1.8836069332049785,0.01841917526958983,EC1.2,1.7347298195183694
CARDIAC VENTRICLE DEVELOPMENT,-1.9575157662551612,0.018463367120183875,EC1.2,1.7336890948394894
SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS,1.9564264496805004,0.019297805772946087,EC1.2,1.714492068965067
DEVELOPMENTAL MATURATION,-1.956315733343408,0.0202100424495261,EC1.2,1.694432774284024
NEGATIVE REGULATION OF CELL DEVELOPMENT,-1.9908807562510902,0.020646741996859667,EC1.2,1.6851484691609162
NEUTROPHIL CHEMOTAXIS,2.009781057921762,0.020769396006134547,EC1.2,1.6825761329794393
APPENDAGE DEVELOPMENT,-1.9870204079524394,0.021162731305784648,EC1.2,1.674428282077247
CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS,-1.9803385419268467,0.02127123742176723,EC1.2,1.6722072449438332
DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS,-1.9348875878015628,0.02214709681657812,EC1.2,1.6546831958145338
SUBSTRATE ADHESION DEPENDENT CELL SPREADING,-2.023649418891686,0.023216421179922727,EC1.2,1.6342047260961594
POSITIVE REGULATION OF CELL DIFFERENTIATION,-1.7209756838964618,0.023216421179922727,EC1.2,1.6342047260961594
POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION,-1.871138478900024,0.02334946571875445,EC1.2,1.6317230524876514
REGULATION OF AXONOGENESIS,-1.9703781551842992,0.023956041604994278,EC1.2,1.6205849413382152
EPIDERMIS DEVELOPMENT,-1.8879601145723526,0.02440736323948504,EC1.2,1.6124791354699282
SMOOTH MUSCLE CONTRACTION,-1.9115555007778389,0.024641029174083885,EC1.2,1.6083411570883221
REGULATION OF EPITHELIAL CELL MIGRATION,-1.8690248236474865,0.024641029174083885,EC1.2,1.6083411570883221
POSITIVE REGULATION OF INNATE IMMUNE RESPONSE,1.9386761812286395,0.024682410414084636,EC1.2,1.6076124306023618
POSITIVE REGULATION OF CELL SUBSTRATE ADHESION,-1.9040756229207105,0.024915878367800702,EC1.2,1.603523797894297
ADHERENS JUNCTION ORGANIZATION,-1.8991893518359322,0.024915878367800702,EC1.2,1.603523797894297
POSITIVE REGULATION OF NEURON PROJECTION DEVELOPMENT,-1.9154047158102476,0.02690648597438965,EC1.2,1.5701430180141853
CAMERA TYPE EYE DEVELOPMENT,-1.8791198422772062,0.02690648597438965,EC1.2,1.5701430180141853
POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS,1.7659576546474882,0.02690648597438965,EC1.2,1.5701430180141853
REGULATION OF GTPASE ACTIVITY,-1.7638262483212785,0.02690648597438965,EC1.2,1.5701430180141853
ENDOTHELIAL CELL PROLIFERATION,-1.872526007396068,0.027127721103951882,EC1.2,1.5665866881237087
OSSIFICATION,-1.8389184994539927,0.0271614570595932,EC1.2,1.5660469363072969
FOCAL ADHESION ASSEMBLY,-1.9473675775827393,0.0273832823071417,EC1.2,1.5625144962150739
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE,1.9145840976425919,0.0273832823071417,EC1.2,1.5625144962150739
ACTOMYOSIN STRUCTURE ORGANIZATION,-1.8656194421004795,0.0273832823071417,EC1.2,1.5625144962150739
ADAPTIVE IMMUNE RESPONSE,1.7419630171635265,0.0273832823071417,EC1.2,1.5625144962150739
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION,-1.9381497534244145,0.02910721304625846,EC1.2,1.535999375343534
ANATOMICAL STRUCTURE MATURATION,-1.9421037432042016,0.030272122945900776,EC1.2,1.5189571214497517
REGULATION OF IMMUNE SYSTEM PROCESS,1.6065670228445297,0.030272122945900776,EC1.2,1.5189571214497517
BONE DEVELOPMENT,-1.9080975652212255,0.031499716514742454,EC1.2,1.5016933546750677
REGULATION OF B CELL PROLIFERATION,1.888353151595813,0.031770824789664004,EC1.2,1.4979715104813132
REGULATION OF NEUROGENESIS,-1.8898414741199858,0.03184349370754706,EC1.2,1.4969792897198304
MESODERM DEVELOPMENT,-1.975747332557362,0.03186075932690349,EC1.2,1.4967438780152875
SEX DIFFERENTIATION,-1.845525585609881,0.03186075932690349,EC1.2,1.4967438780152875
ACTIVATION OF INNATE IMMUNE RESPONSE,1.876092119101961,0.032420971256643324,EC1.2,1.4891739788433829
REGULATION OF CELL JUNCTION ASSEMBLY,-1.87774011748698,0.03322141807461753,EC1.2,1.47858183338863
ENDOTHELIAL CELL DEVELOPMENT,-1.8893883369553957,0.03322287017416594,EC1.2,1.478562850904574
REGULATION OF RESPONSE TO EXTERNAL STIMULUS,1.6343808527793706,0.03322287017416594,EC1.2,1.478562850904574
REGULATION OF LEUKOCYTE PROLIFERATION,1.8510041671001207,0.03344913213106998,EC1.2,1.4756151459253637
TIGHT JUNCTION ORGANIZATION,-1.847980559074147,0.03344913213106998,EC1.2,1.4756151459253637
ACTIN FILAMENT ORGANIZATION,-1.746243905010728,0.03344913213106998,EC1.2,1.4756151459253637
POSITIVE REGULATION OF LOCOMOTION,-1.6738860437541625,0.03344913213106998,EC1.2,1.4756151459253637
POSITIVE REGULATION OF DEFENSE RESPONSE,1.8122671573027247,0.03368927633170561,EC1.2,1.4725083178559972
ENDODERM DEVELOPMENT,-1.9661905993114002,0.034737071717050205,EC1.2,1.4592067947181604
LYMPHOCYTE CHEMOTAXIS,1.8646330466601764,0.034869320232592836,EC1.2,1.4575565189879895
NEUTROPHIL MIGRATION,1.9025990097682448,0.034903481139857806,EC1.2,1.4571312560082725
NERVE DEVELOPMENT,-1.890680688319645,0.03499587185781659,EC1.2,1.455983182367108
LEUKOCYTE PROLIFERATION,1.8262013165333164,0.0360355207117414,EC1.2,1.4432691980224084
ACTIN FILAMENT BUNDLE ORGANIZATION,-1.805031573115604,0.03634182037369185,EC1.2,1.4395933225302167
POSITIVE REGULATION OF B CELL ACTIVATION,1.8904643023316026,0.03696878888306247,EC1.2,1.4321647769091364
NOTCH SIGNALING PATHWAY,-1.809006856425905,0.03737290736321322,EC1.2,1.427443115618755
NEGATIVE REGULATION OF CELL ADHESION,-1.8456025795067403,0.038335340499080765,EC1.2,1.416400674935068
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE,-1.8070810228833072,0.038335340499080765,EC1.2,1.416400674935068
RNA PROCESSING,1.6420795600897187,0.038335340499080765,EC1.2,1.416400674935068
DENDRITE DEVELOPMENT,-1.8393676723254044,0.039519938564432235,EC1.2,1.403183739214693
REGULATION OF BLOOD CIRCULATION,-1.7980589239978073,0.039528902740515126,EC1.2,1.403085240813957
MRNA METABOLIC PROCESS,1.6484072603100206,0.0396407530304166,EC1.2,1.4018581040896796
RESPONSE TO RETINOIC ACID,-1.9286805985458462,0.03970300619592178,EC1.2,1.4011766084794048
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,-1.9246295169607155,0.040083413032185364,EC1.2,1.3970353061543608
REGULATION OF WNT SIGNALING PATHWAY,-1.8376943211036239,0.040083413032185364,EC1.2,1.3970353061543608
SYNAPSE ASSEMBLY,-1.818160957383718,0.040772368347466954,EC1.2,1.3896340609206046
MULTI ORGANISM REPRODUCTIVE PROCESS,-1.636756967477792,0.04165043409535879,EC1.2,1.3803804678649607
PROTEIN INSERTION INTO MEMBRANE,1.921686377445235,0.04249653627334456,EC1.2,1.371646466153818
LYMPHOCYTE MIGRATION,1.827360744504676,0.04367029772613379,EC1.2,1.3598138472273602
CELL ADHESION MEDIATED BY INTEGRIN,-1.7655451329620564,0.04367029772613379,EC1.2,1.3598138472273602
INTERFERON BETA PRODUCTION,1.827159252950959,0.044615467808495866,EC1.2,1.3505145489273804
ORGANIC CYCLIC COMPOUND CATABOLIC PROCESS,1.658777069422368,0.044753646732604443,EC1.2,1.349171570597913
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS,1.693320303415141,0.04511341379164944,EC1.2,1.345694308021343
MRNA PROCESSING,1.6720125133401738,0.0452501898463767,EC1.2,1.344379594380085
ESTABLISHMENT OF ENDOTHELIAL BARRIER,-1.7466616366790049,0.045503170302847076,EC1.2,1.3419583440666796
CELL SUBSTRATE JUNCTION ORGANIZATION,-1.8941629009023386,0.04552152840158313,EC1.2,1.3417831647757643
NEURAL PRECURSOR CELL PROLIFERATION,-1.8518098129443865,0.04552152840158313,EC1.2,1.3417831647757643
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS,1.7548838667541709,0.04552152840158313,EC1.2,1.3417831647757643
RESPONSE TO HORMONE,-1.5737306520347911,0.04552152840158313,EC1.2,1.3417831647757643
LYMPHOCYTE MEDIATED IMMUNITY,1.6850351002015669,0.046369437788787736,EC1.2,1.3337681697222104
POST EMBRYONIC DEVELOPMENT,-1.889427735468945,0.046772075394533104,EC1.2,1.3300133589263043
HEAD DEVELOPMENT,-1.6065033798901307,0.04834778382768959,EC1.2,1.3156234283744432
ENDODERM FORMATION,-1.799427591500401,0.04891608847636657,EC1.2,1.3105482781493976
MORPHOGENESIS OF A POLARIZED EPITHELIUM,-1.763570734640399,0.04891608847636657,EC1.2,1.3105482781493976
GLAND DEVELOPMENT,-1.7369957060365853,0.04989528999317407,EC1.2,1.3019404488960085
LEUKOCYTE CHEMOTAXIS,3.0649827411354607,3.878125e-9,EC1.3,8.411378196821175
HUMORAL IMMUNE RESPONSE,3.039935262016975,3.878125e-9,EC1.3,8.411378196821175
