Description,NES,p.adjust,cell_type,negLog_padjust
GOBP NEGATIVE REGULATION OF NF KAPPAB TRANSCRIPTION FACTOR ACTIVITY,-1.9976196155468329,0.02337791112114208,EC1.2,1.6311942968136146
GOBP EPITHELIAL TUBE MORPHOGENESIS,-1.967664934014376,0.02337791112114208,EC1.2,1.6311942968136146
GOBP EPITHELIAL CELL DEVELOPMENT,-1.9581390551026174,0.02337791112114208,EC1.2,1.6311942968136146
GOBP EMBRYO DEVELOPMENT,-1.831391126101819,0.02337791112114208,EC1.2,1.6311942968136146
GOBP NEGATIVE REGULATION OF NUCLEOBASE CONTAINING COMPOUND METABOLIC PROCESS,-1.725250644699191,0.02337791112114208,EC1.2,1.6311942968136146
GOBP LYMPHOCYTE ACTIVATION,-1.7998360141580212,0.023516450147524032,EC1.2,1.6286282352190233
GOBP INTERLEUKIN 2 PRODUCTION,-1.9941247911064792,0.024138470401794856,EC1.2,1.6172902535885876
GOBP POSITIVE REGULATION OF BINDING,-1.986869755325237,0.024138470401794856,EC1.2,1.6172902535885876
GOBP REGULATION OF ALPHA BETA T CELL ACTIVATION,-2.043861313186222,0.025005164750605217,EC1.2,1.6019702796868782
GOBP T CELL MEDIATED IMMUNITY,-1.9793083073778748,0.025005164750605217,EC1.2,1.6019702796868782
GOBP I KAPPAB KINASE NF KAPPAB SIGNALING,-1.883026956347298,0.025005164750605217,EC1.2,1.6019702796868782
GOBP G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,-1.882627579326298,0.025005164750605217,EC1.2,1.6019702796868782
GOBP PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,-1.927523108101201,0.025918847804585296,EC1.2,1.586384308481719
GOBP REGULATION OF HYDROLASE ACTIVITY,-1.8151829845652467,0.025918847804585296,EC1.2,1.586384308481719
GOBP NEURON DIFFERENTIATION,-1.7883394435757034,0.025918847804585296,EC1.2,1.586384308481719
GOBP CIRCULATORY SYSTEM DEVELOPMENT,-1.747959565083712,0.025918847804585296,EC1.2,1.586384308481719
GOBP CELL CELL SIGNALING,-1.7132882259368492,0.025918847804585296,EC1.2,1.586384308481719
GOBP NEGATIVE REGULATION OF SIGNALING,-1.6512595934491863,0.026010294590039933,EC1.2,1.5848547289996577
GOBP CELLULAR RESPONSE TO INTERFERON GAMMA,-1.9801353825297694,0.026539655554118812,EC1.2,1.5761047179416754
GOBP POSITIVE REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,-2.0302661019624018,0.027733671084708134,EC1.2,1.5569926393905318
GOBP IMMUNE RESPONSE REGULATING SIGNALING PATHWAY,-1.8050762372502938,0.027733671084708134,EC1.2,1.5569926393905318
GOBP ENDOTHELIAL CELL DEVELOPMENT,-2.0226790151927445,0.02805246466131155,EC1.2,1.5520289760554367
GOBP INTERFERON BETA PRODUCTION,-2.0106760452642516,0.02805246466131155,EC1.2,1.5520289760554367
GOBP T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,-1.9967098277319646,0.02805246466131155,EC1.2,1.5520289760554367
GOBP POSITIVE REGULATION OF CELL GROWTH,-1.9169840096014599,0.02805246466131155,EC1.2,1.5520289760554367
GOBP RESPONSE TO ORGANIC CYCLIC COMPOUND,-1.8082266574544634,0.02805246466131155,EC1.2,1.5520289760554367
GOBP VASCULATURE DEVELOPMENT,-1.784020817992176,0.028270185716916224,EC1.2,1.548671338466017
GOBP NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,-2.041673169082263,0.02910691967258216,EC1.2,1.5360037526506518
GOBP GRANULOCYTE MIGRATION,-2.0132247138348784,0.030116796194223777,EC1.2,1.5211912299871055
GOBP MAMMARY GLAND DEVELOPMENT,-2.0437549303943996,0.03067146610020464,EC1.2,1.5132654641867054
GOBP CELLULAR RESPONSE TO INTERLEUKIN 1,-1.9530260155187171,0.03067146610020464,EC1.2,1.5132654641867054
GOBP REGULATION OF IMMUNE EFFECTOR PROCESS,-1.8878789808938723,0.03161064571560818,EC1.2,1.5001666326684466
GOBP NEGATIVE REGULATION OF RESPONSE TO STIMULUS,-1.5940207636639354,0.03161064571560818,EC1.2,1.5001666326684466
GOBP REGULATION OF VIRAL PROCESS,-1.839915610385017,0.03316617498714404,EC1.2,1.4793046122237758
GOBP REGULATION OF HEMOPOIESIS,-1.8033553374538351,0.03316617498714404,EC1.2,1.4793046122237758
GOBP POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION,-2.0359002307392355,0.033329592217000506,EC1.2,1.4771699998405163
GOBP MUSCLE CELL PROLIFERATION,-1.8956137001303806,0.03418278110178717,EC1.2,1.4661926060967152
GOBP NEGATIVE REGULATION OF CELL CYCLE,-1.8891367371009653,0.03447964975850633,EC1.2,1.4624371543531423
GOBP MESONEPHROS DEVELOPMENT,-1.9878577895187293,0.035141519583225436,EC1.2,1.4541794627513456
GOBP CELLULAR ION HOMEOSTASIS,-1.8323008957704596,0.036602335899407173,EC1.2,1.436491197779051
GOBP NEGATIVE REGULATION OF NEURON DEATH,-1.9895087188541276,0.0370953787384595,EC1.2,1.4306801904764475
GOBP REGULATION OF RESPONSE TO WOUNDING,-1.9441191022583275,0.0370953787384595,EC1.2,1.4306801904764475
GOBP LEUKOCYTE PROLIFERATION,-1.8356834914510207,0.0370953787384595,EC1.2,1.4306801904764475
GOBP REGULATION OF MAP KINASE ACTIVITY,-1.987934580086659,0.038039479161910174,EC1.2,1.4197654380715563
GOBP CELLULAR RESPONSE TO HYDROGEN PEROXIDE,-1.989712772451089,0.03828005538244233,EC1.2,1.417027442570437
GOBP REGULATION OF LYMPHOCYTE DIFFERENTIATION,-1.8211891809020841,0.03863088550875779,EC1.2,1.413065336712557
GOBP REGULATION OF CELL ACTIVATION,-1.7640473233208651,0.03904461776566082,EC1.2,1.4084388244185597
GOBP POSITIVE REGULATION OF VASCULATURE DEVELOPMENT,-1.9813099749168672,0.03932083748655161,EC1.2,1.405377240791208
GOBP T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE,-1.974986940583723,0.03932083748655161,EC1.2,1.405377240791208
GOBP POSITIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT,-1.8578542579210862,0.03932083748655161,EC1.2,1.405377240791208
GOBP PEPTIDYL SERINE MODIFICATION,-1.9257191172157502,0.04016759090814847,EC1.2,1.396124214737634
GOBP REGULATION OF T CELL PROLIFERATION,-1.8868096163254269,0.04016759090814847,EC1.2,1.396124214737634
GOBP INTERLEUKIN 6 PRODUCTION,-1.8290130483486684,0.04016759090814847,EC1.2,1.396124214737634
GOBP REGULATION OF EPITHELIAL CELL MIGRATION,-1.8906282176842835,0.04033755022233092,EC1.2,1.394290480868668
GOBP ION HOMEOSTASIS,-1.7975758790786034,0.04033755022233092,EC1.2,1.394290480868668
GOBP ADAPTIVE IMMUNE RESPONSE,-1.7959215824612371,0.04254421006538235,EC1.2,1.3711595356440622
GOBP REGULATION OF RESPONSE TO STRESS,-1.6451151529935424,0.04371590152848703,EC1.2,1.359360560972031
GOBP PHOSPHORYLATION,-1.5647426055440192,0.044121311828177044,EC1.2,1.3553515834651002
GOBP REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,-1.9612829557001594,0.04442781703101009,EC1.2,1.3523450253744216
GOBP CELL MORPHOGENESIS INVOLVED IN DIFFERENTIATION,-1.7367531930689846,0.04688238261723093,EC1.2,1.3289903250782413
GOBP EPITHELIAL CELL APOPTOTIC PROCESS,-1.943204421247116,0.04732517941222525,EC1.2,1.3249077309279962
GOBP T CELL PROLIFERATION,-1.8278473105209159,0.04733102919641737,EC1.2,1.324854051850088
GOBP EPITHELIAL CELL DIFFERENTIATION,-1.7277547032665483,0.04733102919641737,EC1.2,1.324854051850088
GOBP REGULATION OF LEUKOCYTE PROLIFERATION,-1.8240996166588233,0.047507652838317,EC1.2,1.3232364257910212
GOBP POSITIVE REGULATION OF PROTEIN PHOSPHORYLATION,-1.730608080656398,0.04842116667522972,EC1.2,1.3149647507366997
GOBP POSITIVE REGULATION OF CELL DEVELOPMENT,-1.9105904837938308,0.04893762153709802,EC1.2,1.3103571420217266
GOBP ENDOTHELIAL CELL PROLIFERATION,-1.8101806782280043,0.04900396045890636,EC1.2,1.3097688192379706
GOBP RECEPTOR SIGNALING PATHWAY VIA STAT,-1.8603731184469667,0.04909038206955572,EC1.2,1.3090035877808797
GOBP NEGATIVE REGULATION OF VIRAL PROCESS,-1.8297612928198341,0.04909038206955572,EC1.2,1.3090035877808797
GOBP POSITIVE REGULATION OF I KAPPAB KINASE NF KAPPAB SIGNALING,-1.8962822153585457,0.04997929239095371,EC1.2,1.3012098969266477
GOBP RESPONSE TO CHEMOKINE,-2.363515440360812,0.012342167686995965,EC1.3,1.9086085573348304
GOBP SENSORY PERCEPTION OF PAIN,-2.286996543239532,0.015105969011836326,EC1.3,1.8208514105432794
GOBP G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,-1.825764844813303,0.015105969011836326,EC1.3,1.8208514105432794
GOBP EXTERNAL ENCAPSULATING STRUCTURE ORGANIZATION,-1.9464586371703694,0.03076315193031688,EC1.3,1.511969169656824
GOBP RHYTHMIC PROCESS,-1.8390826002612282,0.03076315193031688,EC1.3,1.511969169656824
GOBP COLLAGEN METABOLIC PROCESS,-2.2253305671562478,0.0343195940686647,EC1.3,1.4644578576176663
GOBP TRNA METABOLIC PROCESS,-2.425650553898558,0.025151769986288784,EC2,1.5994314472589395
GOBP NCRNA METABOLIC PROCESS,-1.9642415470652534,0.025151769986288784,EC2,1.5994314472589395
GOBP NEURON DIFFERENTIATION,1.7568472639604886,0.025151769986288784,EC2,1.5994314472589395
GOBP NEUROGENESIS,1.7405337789147342,0.025151769986288784,EC2,1.5994314472589395
GOBP RESPONSE TO AXON INJURY,2.1121253378829277,0.0343964584675262,EC2,1.4634862710095602
GOBP CELL MIGRATION,1.661853032871219,0.0343964584675262,EC2,1.4634862710095602
GOBP POSITIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION,2.0945398586028547,0.04406719649093613,EC2,1.3558845779730664
GOBP LOCOMOTION,1.597733037235921,0.04406719649093613,EC2,1.3558845779730664
